,ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 4%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating
4533,4534,Branch 3,Delhi,Subscriber,Men,Men Footwear,24.52,8,7.85,213.83,09-06-21,10:31,COD,196.17,5,9.81,8.3
4534,4535,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,41.18,4,6.59,179.53,10-06-21,13:28,COD,164.71,5,8.24,6.1
4535,4536,Branch 2,Delhi,Subscriber,Men,Men Footwear,48.33,6,11.6,316.09,11-06-21,11:36,COD,289.99,5,14.5,7.3
4536,4537,Branch 3,Noida,Non-Subscriber,Men,Men Footwear,21.62,1,0.86,23.57,12-06-21,11:32,COD,21.62,5,1.08,4.9
4537,4538,Branch 1,Agra,Subscriber,Women,Home,29.84,1,1.19,32.52,13-06-21,11:44,COD,29.84,5,1.49,6.8
4538,4539,Branch 2,Bangalore,Non-Subscriber,Men,Men Footwear,22.95,3,2.75,75.03,14-06-21,17:16,Prepaid,68.84,5,3.44,4.8
4539,4540,Branch 3,Vishakapatnam,Subscriber,Men,Men Footwear,30.95,5,6.19,168.65,15-06-21,18:43,COD,154.73,5,7.74,5.0
4540,4541,Branch 4,Hyderabad,Subscriber,Men,Watches,33.83,2,2.71,73.76,16-06-21,11:00,Prepaid,67.67,5,3.38,9.0
4541,4542,Branch 4,Bangalore,Subscriber,Men,Watches,29.39,1,1.18,32.03,17-06-21,10:30,COD,29.39,5,1.47,7.0
4542,4543,Branch 3,Ahmedabad,Non-Subscriber,Men,Men Footwear,25.9,3,3.11,84.68,18-06-21,12:14,Prepaid,77.69,5,3.88,4.9
4543,4544,Branch 1,Hooghly,Subscriber,Unisex,Sunglasses,22.95,5,4.59,125.05,19-06-21,16:43,COD,114.73,5,5.74,5.4
4544,4545,Branch 2,Noida,Non-Subscriber,Men,Men Footwear,37.12,1,1.48,40.46,20-06-21,20:40,COD,37.12,5,1.86,9.1
4545,4546,Branch 3,Delhi,Subscriber,Men,Men Footwear,30.68,3,3.68,100.34,21-06-21,13:40,COD,92.05,5,4.6,4.8
4546,4547,Branch 1,Delhi,Non-Subscriber,Men,Men Apparel,36.28,9,13.06,355.95,22-06-21,16:23,Prepaid,326.56,5,16.33,8.8
4547,4548,Branch 2,Delhi,Subscriber,Men,Men Apparel,30.55,8,9.78,266.38,23-06-21,12:08,Prepaid,244.39,5,12.22,5.9
4548,4549,Branch 3,Yamunanagar,Non-Subscriber,Men,Men Footwear,29.19,4,4.67,127.28,24-06-21,17:45,COD,116.77,5,5.84,4.1
4549,4550,Branch 1,Bangalore,Subscriber,Unisex,Sports Equipment,27.5,5,5.5,149.88,25-06-21,10:28,COD,137.5,5,6.88,7.2
4550,4551,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,29.19,2,2.34,63.64,26-06-21,20:31,Prepaid,58.39,5,2.92,6.4
4551,4552,Branch 4,Hyderabad,Subscriber,Men,Watches,36.86,8,11.8,321.42,27-06-21,10:49,Prepaid,294.88,5,14.74,8.8
4552,4553,Branch 1,Bangalore,Subscriber,Unisex,Bags,21.87,8,7.0,190.68,28-06-21,12:34,Prepaid,174.93,5,8.75,9.6
4553,4554,Branch 2,Pune,Subscriber,Women,Women Apparel,34.7,5,6.94,189.1,29-06-21,10:23,COD,173.48,5,8.67,8.5
4554,4555,Branch 4,Siliguri,Subscriber,Men,Watches,27.5,6,6.6,179.85,30-06-21,18:51,COD,165.0,5,8.25,6.8
4555,4556,Branch 4,Bhilai,Subscriber,Men,Watches,32.75,2,2.62,71.4,01-07-21,13:45,COD,65.5,5,3.28,7.6
4556,4557,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,25.9,1,1.04,28.23,02-07-21,19:38,Prepaid,25.9,5,1.29,9.4
4557,4558,Branch 3,Delhi,Subscriber,Men,Men Footwear,37.11,9,13.36,364.06,03-07-21,20:23,COD,334.0,5,16.7,4.4
4558,4559,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,30.13,5,6.03,164.19,04-07-21,15:24,COD,150.64,5,7.53,5.5
4559,4560,Branch 2,Ghaziabad,Subscriber,Unisex,Sunglasses,30.68,2,2.45,66.89,05-07-21,16:54,COD,61.37,5,3.07,8.1
4560,4561,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,37.12,8,11.88,323.66,06-07-21,12:32,Prepaid,296.94,5,14.85,7.2
4561,4562,Branch 4,Chennai,Subscriber,Men,Watches,24.3,9,8.75,238.34,07-07-21,15:42,COD,218.66,5,10.93,4.3
4562,4563,Branch 2,Hyderabad,Non-Subscriber,Women,Women Apparel,51.68,7,14.47,394.31,08-07-21,13:58,COD,361.75,5,18.09,5.6
4563,4564,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,49.35,5,9.87,268.96,09-07-21,15:08,COD,246.75,5,12.34,4.9
4564,4565,Branch 1,Pune,Subscriber,Unisex,Sunglasses,49.35,1,1.97,53.79,10-07-21,13:02,COD,49.35,5,2.47,8.9
4565,4566,Branch 2,Kolkata,Subscriber,Men,Men Footwear,37.12,9,13.36,364.12,11-07-21,13:01,COD,334.05,5,16.7,6.2
4566,4567,Branch 3,Panchkula,Subscriber,Women,Women Footwear,28.03,9,10.09,275.01,12-07-21,16:40,COD,252.3,5,12.62,9.3
4567,4568,Branch 4,Delhi,Subscriber,Men,Watches,29.39,8,9.4,256.26,13-07-21,13:55,COD,235.1,5,11.76,7.6
4568,4569,Branch 2,Kanpur,Non-Subscriber,Men,Sports Equipment,29.19,6,7.01,190.92,14-07-21,10:33,COD,175.16,5,8.76,5.4
4569,4570,Branch 3,Bokaro,Subscriber,Men,Men Footwear,23.36,6,5.61,152.8,15-07-21,16:42,COD,140.18,5,7.01,4.0
4570,4571,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,29.11,4,4.66,126.94,16-07-21,17:16,Prepaid,116.46,5,5.82,7.5
4571,4572,Branch 2,Salem,Subscriber,Men,Men Footwear,35.03,9,12.61,343.67,17-07-21,11:48,COD,315.3,5,15.76,8.5
4572,4573,Branch 4,Hyderabad,Subscriber,Men,Watches,34.33,6,8.24,224.54,18-07-21,19:35,COD,206.0,5,10.3,8.2
4573,4574,Branch 1,Chennai,Subscriber,Men,Sports Equipment,29.19,1,1.17,31.82,19-07-21,19:55,COD,29.19,5,1.46,8.0
4574,4575,Branch 4,Bangalore,Subscriber,Men,Watches,38.29,4,6.13,166.95,20-07-21,14:33,COD,153.16,5,7.66,8.5
4575,4576,Branch 4,Mumbai,Subscriber,Men,Sunglasses,40.88,6,9.81,267.33,21-07-21,19:49,COD,245.26,5,12.26,6.2
4576,4577,Branch 1,Kolkata,Non-Subscriber,Men,Men Footwear,58.76,3,7.05,192.14,22-07-21,18:43,COD,176.28,5,8.81,5.7
4577,4578,Branch 2,Delhi,Subscriber,Women,Jewellery,63.86,3,7.66,208.84,23-07-21,14:43,Prepaid,191.59,5,9.58,6.1
4578,4579,Branch 3,Delhi,Subscriber,Unisex,Bags,21.87,3,2.62,71.5,24-07-21,13:54,Prepaid,65.6,5,3.28,7.6
4579,4580,Branch 1,Ghaziabad,Subscriber,Women,Watches,21.87,1,0.87,23.83,25-07-21,12:15,COD,21.87,5,1.09,8.0
4580,4581,Branch 2,Delhi,Non-Subscriber,Men,Sports Equipment,33.66,2,2.69,73.38,26-07-21,12:37,COD,67.32,5,3.37,7.2
4581,4582,Branch 3,Ghaziabad,Subscriber,Men,Men Footwear,34.7,3,4.16,113.46,27-07-21,19:54,COD,104.09,5,5.2,8.3
4582,4583,Branch 4,Chennai,Subscriber,Men,Watches,28.03,1,1.12,30.56,28-07-21,15:06,COD,28.03,5,1.4,7.9
4583,4584,Branch 4,Chennai,Subscriber,Men,Sunglasses,38.94,3,4.67,127.34,29-07-21,18:03,COD,116.82,5,5.84,9.4
4584,4585,Branch 3,Hyderabad,Subscriber,Women,Watches,21.87,2,1.75,47.67,30-07-21,15:58,COD,43.73,5,2.19,6.9
4585,4586,Branch 4,Mysore,Subscriber,Men,Sunglasses,40.88,3,4.91,133.67,31-07-21,13:53,COD,122.63,5,6.13,9.7
4586,4587,Branch 2,Aurangabad,Non-Subscriber,Men,Men Footwear,24.52,2,1.96,53.46,01-08-21,14:03,COD,49.04,5,2.45,9.1
4587,4588,Branch 4,Kolkata,Subscriber,Men,Watches,32.75,4,5.24,142.8,02-08-21,16:38,COD,131.01,5,6.55,7.6
4588,4589,Branch 1,Ghaziabad,Non-Subscriber,Men,Men Footwear,24.92,9,8.97,244.5,03-08-21,11:07,COD,224.31,5,11.22,5.2
4589,4590,Branch 2,Delhi,Subscriber,Unisex,Sunglasses,49.35,4,7.9,215.17,04-08-21,12:23,COD,197.4,5,9.87,4.3
4590,4591,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,31.7,5,6.34,172.77,05-08-21,10:54,COD,158.51,5,7.93,4.2
4591,4592,Branch 1,Chandigarh,Subscriber,Women,Watches,30.17,6,7.24,197.31,06-08-21,17:38,COD,181.02,5,9.05,9.3
4592,4593,Branch 2,Delhi,Non-Subscriber,Women,Women Apparel,29.39,1,1.18,32.03,07-08-21,14:13,COD,29.39,5,1.47,9.7
4593,4594,Branch 3,Bangalore,Subscriber,Women,Women Apparel,63.86,2,5.11,139.22,08-08-21,11:51,COD,127.73,5,6.39,4.7
4594,4595,Branch 1,Chennai,Subscriber,Women,Bags,31.7,2,2.54,69.11,09-08-21,13:05,COD,63.4,5,3.17,5.2
4595,4596,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,31.7,2,2.54,69.11,10-08-21,11:30,COD,63.4,5,3.17,8.6
4596,4597,Branch 3,Chennai,Subscriber,Unisex,Sunglasses,22.95,2,1.84,50.02,11-08-21,13:30,COD,45.89,5,2.29,9.4
4597,4598,Branch 1,Jodhpur,Subscriber,Men,Men Footwear,37.12,8,11.88,323.66,12-08-21,19:11,COD,296.94,5,14.85,5.2
4598,4599,Branch 2,Kolkata,Subscriber,Women,Women Footwear,28.03,4,4.49,122.23,13-08-21,18:53,COD,112.13,5,5.61,9.1
4599,4600,Branch 3,Ghaziabad,Subscriber,Unisex,Sunglasses,21.62,1,0.86,23.57,14-08-21,14:22,COD,21.62,5,1.08,9.5
4600,4601,Branch 1,Faridabad,Non-Subscriber,Women,Women Apparel,26.73,1,1.07,29.13,15-08-21,17:16,COD,26.73,5,1.34,6.3
4601,4602,Branch 2,Delhi,Subscriber,Women,Women Footwear,24.12,1,0.96,26.29,16-08-21,10:06,COD,24.12,5,1.21,4.4
4602,4603,Branch 4,Faridabad,Subscriber,Men,Watches,39.46,9,14.21,387.09,17-08-21,20:35,Prepaid,355.13,5,17.76,6.8
4603,4604,Branch 1,Delhi,Subscriber,Men,Men Footwear,21.87,5,4.37,119.17,18-08-21,13:54,COD,109.33,5,5.47,7.7
4604,4605,Branch 2,Hyderabad,Non-Subscriber,Men,Men Footwear,24.92,6,5.98,163.0,19-08-21,20:08,COD,149.54,5,7.48,4.4
4605,4606,Branch 4,Bangalore,Subscriber,Men,Watches,30.06,3,3.61,98.3,20-08-21,15:26,COD,90.18,5,4.51,8.5
4606,4607,Branch 1,Hyderabad,Subscriber,Women,Women Footwear,24.12,6,5.79,157.74,21-08-21,12:56,COD,144.72,5,7.24,5.1
4607,4608,Branch 2,Bangalore,Subscriber,Men,Men Footwear,24.52,3,2.94,80.18,22-08-21,19:16,COD,73.56,5,3.68,6.3
4608,4609,Branch 3,Udaipur,Subscriber,Women,Women Footwear,35.34,1,1.41,38.52,23-08-21,12:20,COD,35.34,5,1.77,5.1
4609,4610,Branch 4,Hooghly,Subscriber,Men,Watches,55.13,1,2.21,60.09,24-08-21,10:37,COD,55.13,5,2.76,8.8
4610,4611,Branch 2,Bokaro,Non-Subscriber,Men,Men Footwear,30.55,1,1.22,33.3,25-08-21,10:18,COD,30.55,5,1.53,6.1
4611,4612,Branch 4,Chandigarh,Subscriber,Men,Watches,38.29,8,12.25,333.9,26-08-21,11:23,COD,306.33,5,15.32,6.6
4612,4613,Branch 1,Chandigarh,Non-Subscriber,Men,Men Footwear,38.22,2,3.06,83.33,27-08-21,11:45,Prepaid,76.45,5,3.82,7.1
4613,4614,Branch 2,Delhi,Subscriber,Women,Women Footwear,32.96,1,1.32,35.93,28-08-21,16:08,COD,32.96,5,1.65,8.9
4614,4615,Branch 3,Yamunanagar,Non-Subscriber,Women,Women Apparel,49.35,9,17.77,484.12,29-08-21,11:25,COD,444.15,5,22.21,4.1
4615,4616,Branch 1,Hyderabad,Subscriber,Women,Bags,26.1,8,8.35,227.6,30-08-21,12:24,COD,208.81,5,10.44,4.1
4616,4617,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,26.67,5,5.33,145.36,31-08-21,19:51,COD,133.36,5,6.67,6.8
4617,4618,Branch 3,Chennai,Subscriber,Men,Men Footwear,38.22,4,6.12,166.66,01-09-21,18:10,Prepaid,152.9,5,7.64,4.3
4618,4619,Branch 1,Bangalore,Non-Subscriber,Men,Men Footwear,58.76,5,11.75,320.23,02-09-21,11:22,COD,293.79,5,14.69,3.9
4619,4620,Branch 2,Pune,Subscriber,Men,Men Footwear,58.76,5,11.75,320.23,03-09-21,17:55,COD,293.79,5,14.69,8.4
4620,4621,Branch 3,Hooghly,Non-Subscriber,Women,Jewellery,63.86,2,5.11,139.22,04-09-21,15:30,Prepaid,127.73,5,6.39,9.1
4621,4622,Branch 1,Lucknow,Subscriber,Women,Women Footwear,30.13,1,1.21,32.84,05-09-21,19:44,COD,30.13,5,1.51,9.7
4622,4623,Branch 2,Delhi,Subscriber,Women,Bags,41.88,6,10.05,273.9,06-09-21,15:27,COD,251.29,5,12.56,4.8
4623,4624,Branch 3,Delhi,Subscriber,Unisex,Bags,18.99,9,6.84,186.29,07-09-21,11:25,COD,170.91,5,8.55,4.3
4624,4625,Branch 1,Gurgaon,Non-Subscriber,Men,Men Footwear,22.96,1,0.92,25.02,08-09-21,15:42,Prepaid,22.96,5,1.15,6.7
4625,4626,Branch 2,Delhi,Subscriber,Women,Bags,26.73,1,1.07,29.13,09-09-21,16:04,COD,26.73,5,1.34,9.0
4626,4627,Branch 3,Chennai,Non-Subscriber,Men,Men Apparel,30.55,1,1.22,33.3,10-09-21,12:37,Prepaid,30.55,5,1.53,8.6
4627,4628,Branch 1,Cochin,Subscriber,Women,Women Footwear,33.83,9,12.18,331.9,11-09-21,14:41,COD,304.5,5,15.22,4.9
4628,4629,Branch 2,Hyderabad,Subscriber,Women,Watches,29.78,2,2.38,64.93,12-09-21,14:19,COD,59.57,5,2.98,7.4
4629,4630,Branch 4,Bangalore,Subscriber,Men,Watches,35.03,1,1.4,38.19,13-09-21,18:19,COD,35.03,5,1.75,8.1
4630,4631,Branch 1,Mumbai,Non-Subscriber,Women,Jewellery,63.86,9,22.99,626.51,14-09-21,14:08,Prepaid,574.78,5,28.74,6.6
4631,4632,Branch 2,Kolkata,Subscriber,Women,Bags,32.31,2,2.58,70.44,15-09-21,16:38,Prepaid,64.62,5,3.23,5.3
4632,4633,Branch 3,Faridabad,Non-Subscriber,Men,Men Footwear,23.36,1,0.93,25.47,16-09-21,10:54,Prepaid,23.36,5,1.17,6.9
4633,4634,Branch 1,Delhi,Subscriber,Unisex,Sunglasses,22.95,2,1.84,50.02,17-09-21,11:29,COD,45.89,5,2.29,4.6
4634,4635,Branch 2,Noida,Non-Subscriber,Men,Men Footwear,29.19,2,2.34,63.64,18-09-21,19:28,COD,58.39,5,2.92,4.9
4635,4636,Branch 3,Delhi,Subscriber,Women,Watches,38.45,9,13.84,377.16,19-09-21,15:01,COD,346.02,5,17.3,4.9
4636,4637,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,40.88,6,9.81,267.33,20-09-21,20:31,Prepaid,245.26,5,12.26,5.9
4637,4638,Branch 2,Chennai,Subscriber,Men,Men Footwear,30.13,1,1.21,32.84,21-09-21,12:16,COD,30.13,5,1.51,6.2
4638,4639,Branch 4,Chennai,Subscriber,Men,Watches,36.86,4,5.9,160.71,22-09-21,15:27,COD,147.44,5,7.37,8.4
4639,4640,Branch 1,Hyderabad,Subscriber,Unisex,Bags,18.99,2,1.52,41.4,23-09-21,17:36,COD,37.98,5,1.9,7.4
4640,4641,Branch 4,Bangalore,Subscriber,Men,Watches,32.75,2,2.62,71.4,24-09-21,20:00,COD,65.5,5,3.28,6.3
4641,4642,Branch 3,Pune,Subscriber,Women,Watches,26.1,7,7.31,199.15,25-09-21,15:29,COD,182.71,5,9.14,4.6
4642,4643,Branch 1,Kolkata,Subscriber,Women,Watches,26.1,1,1.04,28.45,26-09-21,15:08,COD,26.1,5,1.31,5.9
4643,4644,Branch 2,Agra,Subscriber,Men,Sports Equipment,24.12,7,6.75,184.04,27-09-21,19:26,COD,168.84,5,8.44,3.9
4644,4645,Branch 3,Ghaziabad,Non-Subscriber,Men,Men Footwear,24.52,4,3.92,106.91,28-09-21,15:53,COD,98.09,5,4.9,5.4
4645,4646,Branch 1,Delhi,Subscriber,Men,Men Footwear,30.68,8,9.82,267.57,29-09-21,18:43,COD,245.48,5,12.27,8.6
4646,4647,Branch 2,Chandigarh,Subscriber,Unisex,Bags,36.8,5,7.36,200.54,30-09-21,14:58,COD,183.98,5,9.2,7.3
4647,4648,Branch 3,Delhi,Subscriber,Women,Women Apparel,41.88,1,1.68,45.65,01-10-21,19:55,Prepaid,41.88,5,2.09,5.5
4648,4649,Branch 1,Hyderabad,Non-Subscriber,Men,Sports Equipment,33.66,1,1.35,36.69,02-10-21,15:10,COD,33.66,5,1.68,6.2
4649,4650,Branch 2,Hyderabad,Subscriber,Women,Women Footwear,32.1,9,11.56,314.93,03-10-21,16:44,COD,288.93,5,14.45,7.0
4650,4651,Branch 3,Hyderabad,Subscriber,Unisex,Watches,29.84,4,4.77,130.1,04-10-21,18:22,COD,119.35,5,5.97,7.7
4651,4652,Branch 1,Bangalore,Subscriber,Women,Women Footwear,28.03,5,5.61,152.78,05-10-21,11:52,COD,140.17,5,7.01,9.8
4652,4653,Branch 2,Surat,Non-Subscriber,Men,Men Footwear,30.55,9,11.0,299.68,06-10-21,17:24,COD,274.94,5,13.75,7.2
4653,4654,Branch 3,Kolkata,Subscriber,Unisex,Sunglasses,21.62,8,6.92,188.56,07-10-21,15:31,COD,172.99,5,8.65,5.0
4654,4655,Branch 1,Karnal,Subscriber,Unisex,Furniture,39.46,3,4.74,129.03,08-10-21,18:04,Prepaid,118.38,5,5.92,9.3
4655,4656,Branch 2,Ghaziabad,Subscriber,Women,Women Footwear,35.34,2,2.83,77.05,09-10-21,14:13,COD,70.69,5,3.53,5.7
4656,4657,Branch 3,Delhi,Subscriber,Women,Watches,29.11,1,1.16,31.73,10-10-21,10:23,COD,29.11,5,1.46,7.9
4657,4658,Branch 1,Gurgaon,Subscriber,Men,Men Footwear,32.11,2,2.57,70.01,11-10-21,10:11,COD,64.23,5,3.21,7.8
4658,4659,Branch 2,Kanpur,Non-Subscriber,Unisex,Sports Equipment,27.5,4,4.4,119.9,12-10-21,15:48,COD,110.0,5,5.5,5.8
4659,4660,Branch 3,Bangalore,Subscriber,Men,Men Footwear,25.94,1,1.04,28.28,13-10-21,17:46,COD,25.94,5,1.3,4.8
4660,4661,Branch 4,Hyderabad,Subscriber,Men,Watches,48.33,2,3.87,105.36,14-10-21,11:46,COD,96.66,5,4.83,9.2
4661,4662,Branch 2,Chennai,Subscriber,Men,Men Footwear,41.18,6,9.88,269.3,15-10-21,12:07,COD,247.06,5,12.35,7.8
4662,4663,Branch 3,Bangalore,Non-Subscriber,Women,Jewellery,63.86,5,12.77,348.06,16-10-21,18:14,Prepaid,319.32,5,15.97,5.8
4663,4664,Branch 1,Goa,Subscriber,Women,Women Footwear,30.13,9,10.85,295.55,17-10-21,14:45,COD,271.15,5,13.56,9.8
4664,4665,Branch 2,Kolkata,Subscriber,Women,Women Footwear,30.13,1,1.21,32.84,18-10-21,11:39,COD,30.13,5,1.51,7.6
4665,4666,Branch 3,Delhi,Subscriber,Women,Women Apparel,32.96,3,3.96,107.79,19-10-21,15:44,Prepaid,98.89,5,4.94,7.5
4666,4667,Branch 4,Delhi,Subscriber,Men,Watches,35.03,2,2.8,76.37,20-10-21,13:06,COD,70.07,5,3.5,7.6
4667,4668,Branch 2,Ghaziabad,Subscriber,Women,Women Apparel,34.7,3,4.16,113.46,21-10-21,20:43,COD,104.09,5,5.2,6.3
4668,4669,Branch 3,Noida,Non-Subscriber,Men,Men Footwear,30.95,5,6.19,168.65,22-10-21,14:19,COD,154.73,5,7.74,4.3
4669,4670,Branch 1,Delhi,Subscriber,Men,Men Footwear,24.52,1,0.98,26.73,23-10-21,10:01,Prepaid,24.52,5,1.23,4.0
4670,4671,Branch 2,Vijayawada,Subscriber,Women,Watches,38.45,9,13.84,377.16,24-10-21,19:30,COD,346.02,5,17.3,4.3
4671,4672,Branch 3,Chennai,Subscriber,Women,Jewellery,38.97,1,1.56,42.48,25-10-21,16:34,Prepaid,38.97,5,1.95,5.4
4672,4673,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,29.19,2,2.34,63.64,26-10-21,13:10,COD,58.39,5,2.92,3.9
4673,4674,Branch 2,Bangalore,Subscriber,Women,Bags,32.31,7,9.05,246.54,27-10-21,17:10,Prepaid,226.18,5,11.31,9.2
4674,4675,Branch 3,Pune,Non-Subscriber,Men,Men Footwear,23.36,9,8.41,229.2,28-10-21,10:22,Prepaid,210.28,5,10.51,4.7
4675,4676,Branch 1,Durgapur,Subscriber,Men,Men Footwear,33.66,1,1.35,36.69,29-10-21,19:57,Prepaid,33.66,5,1.68,4.5
4676,4677,Branch 4,Ambala,Subscriber,Men,Watches,38.45,6,9.23,251.44,30-10-21,19:29,Prepaid,230.68,5,11.53,7.2
4677,4678,Branch 4,Kanpur,Subscriber,Men,Watches,32.75,3,3.93,107.1,31-10-21,18:30,COD,98.25,5,4.91,5.9
4678,4679,Branch 4,Gurgaon,Subscriber,Men,Watches,29.39,9,10.58,288.3,01-11-21,14:27,COD,264.49,5,13.22,8.0
4679,4680,Branch 2,Delhi,Subscriber,Men,Men Footwear,29.19,5,5.84,159.1,02-11-21,13:57,Prepaid,145.97,5,7.3,9.3
4680,4681,Branch 3,Noida,Subscriber,Unisex,Sunglasses,37.12,1,1.48,40.46,03-11-21,19:43,Prepaid,37.12,5,1.86,6.4
4681,4682,Branch 1,Vishakapatnam,Subscriber,Unisex,Bags,36.8,1,1.47,40.11,04-11-21,10:11,COD,36.8,5,1.84,6.9
4682,4683,Branch 2,Bangalore,Subscriber,Women,Bags,33.57,5,6.71,182.94,05-11-21,13:46,Prepaid,167.83,5,8.39,7.0
4683,4684,Branch 3,Chennai,Subscriber,Men,Men Footwear,30.68,1,1.23,33.45,06-11-21,12:22,COD,30.68,5,1.53,6.5
4684,4685,Branch 1,Hyderabad,Subscriber,Women,Watches,26.1,5,5.22,142.25,07-11-21,19:20,COD,130.51,5,6.53,4.8
4685,4686,Branch 2,Thane,Subscriber,Men,Men Footwear,33.66,1,1.35,36.69,08-11-21,12:58,Prepaid,33.66,5,1.68,6.3
4686,4687,Branch 3,Cuttack,Non-Subscriber,Men,Men Apparel,30.17,1,1.21,32.88,09-11-21,11:59,COD,30.17,5,1.51,7.9
4687,4688,Branch 1,Faridabad,Subscriber,Men,Men Footwear,36.8,9,13.25,360.96,10-11-21,17:59,COD,331.16,5,16.56,4.2
4688,4689,Branch 2,Delhi,Subscriber,Women,Women Footwear,28.03,1,1.12,30.56,11-11-21,12:51,COD,28.03,5,1.4,6.0
4689,4690,Branch 3,Gurgaon,Subscriber,Unisex,Bags,21.87,2,1.75,47.67,12-11-21,10:36,Prepaid,43.73,5,2.19,7.4
4690,4691,Branch 1,Jamshedpur,Non-Subscriber,Women,Women Apparel,24.68,8,7.9,215.19,13-11-21,13:38,COD,197.42,5,9.87,6.6
4691,4692,Branch 4,Kharar,Subscriber,Men,Watches,58.76,6,14.1,384.28,14-11-21,19:39,COD,352.55,5,17.63,5.1
4692,4693,Branch 3,Vishakapatnam,Subscriber,Unisex,Watches,38.29,9,13.78,375.63,15-11-21,12:44,COD,344.61,5,17.23,8.7
4693,4694,Branch 1,Chennai,Subscriber,Men,Men Footwear,36.28,6,8.71,237.3,16-11-21,13:56,COD,217.7,5,10.89,9.4
4694,4695,Branch 2,Chennai,Subscriber,Women,Watches,29.11,8,9.32,253.88,17-11-21,14:42,COD,232.92,5,11.65,7.5
4695,4696,Branch 3,Coimbatore,Subscriber,Men,Men Footwear,30.55,4,4.89,133.19,18-11-21,19:45,COD,122.19,5,6.11,6.5
4696,4697,Branch 1,Pune,Subscriber,Women,Bags,32.11,3,3.85,105.01,19-11-21,20:26,COD,96.34,5,4.82,6.8
4697,4698,Branch 2,Kolkata,Subscriber,Women,Women Apparel,39.46,3,4.74,129.03,20-11-21,19:46,COD,118.38,5,5.92,4.2
4698,4699,Branch 3,Kanpur,Subscriber,Unisex,Sunglasses,38.29,8,12.25,333.89,21-11-21,19:38,COD,306.32,5,15.32,7.7
4699,4700,Branch 4,Delhi,Subscriber,Men,Watches,55.13,9,19.85,540.82,22-11-21,16:18,COD,496.16,5,24.81,7.9
4700,4701,Branch 2,Noida,Subscriber,Unisex,Sunglasses,49.35,7,13.82,376.54,23-11-21,12:23,COD,345.45,5,17.27,9.5
4701,4702,Branch 4,Delhi,Subscriber,Men,Watches,24.3,2,1.94,52.96,24-11-21,19:11,COD,48.59,5,2.43,4.2
4702,4703,Branch 4,Gurgaon,Subscriber,Men,Watches,32.75,9,11.79,321.29,25-11-21,18:57,Prepaid,294.76,5,14.74,4.9
4703,4704,Branch 2,Cochin,Subscriber,Men,Men Footwear,32.11,8,10.28,280.03,26-11-21,11:18,COD,256.9,5,12.85,9.1
4704,4705,Branch 3,Chennai,Subscriber,Unisex,Sunglasses,33.09,8,10.59,288.55,27-11-21,12:40,COD,264.72,5,13.24,6.2
4705,4706,Branch 1,Hyderabad,Subscriber,Women,Women Apparel,34.7,6,8.33,226.92,28-11-21,14:06,COD,208.18,5,10.41,8.8
4706,4707,Branch 2,Coimbatore,Non-Subscriber,Men,Men Footwear,23.36,3,2.8,76.4,29-11-21,20:48,Prepaid,70.09,5,3.5,7.5
4707,4708,Branch 3,Pune,Subscriber,Unisex,Furniture,39.46,1,1.58,43.01,30-11-21,20:13,Prepaid,39.46,5,1.97,4.7
4708,4709,Branch 4,Kolkata,Subscriber,Men,Sunglasses,32.96,7,9.23,251.5,01-12-21,20:37,COD,230.74,5,11.54,9.0
4709,4710,Branch 2,Kanpur,Subscriber,Men,Men Footwear,32.11,2,2.57,70.01,02-12-21,17:59,Prepaid,64.23,5,3.21,6.0
4710,4711,Branch 3,Ghaziabad,Non-Subscriber,Women,Jewellery,63.86,5,12.77,348.06,03-12-21,20:18,Prepaid,319.32,5,15.97,9.0
4711,4712,Branch 1,Faridabad,Subscriber,Women,Women Apparel,26.73,3,3.21,87.4,04-12-21,15:52,COD,80.18,5,4.01,8.2
4712,4713,Branch 2,Delhi,Subscriber,Unisex,Bags,30.48,8,9.75,265.74,05-12-21,15:14,Prepaid,243.8,5,12.19,7.1
4713,4714,Branch 4,Chandigarh,Subscriber,Men,Watches,28.03,8,8.97,244.45,06-12-21,12:50,COD,224.27,5,11.21,5.9
4714,4715,Branch 1,Madurai,Non-Subscriber,Men,Men Footwear,33.83,7,9.47,258.15,07-12-21,10:36,COD,236.83,5,11.84,8.4
4715,4716,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,29.19,4,4.67,127.28,08-12-21,18:33,COD,116.77,5,5.84,6.5
4716,4717,Branch 4,Chennai,Subscriber,Men,Watches,38.29,6,9.19,250.42,09-12-21,16:06,COD,229.75,5,11.49,4.4
